sentence_id	token_id	token	surprisal
47	11	nearly	8.16842
47	12	as	2.55056
47	13	lasting	9.64901
47	14	as	3.08596
47	15	that	5.30527
47	16	of	2.52196
47	17	the	1.40402
47	18	fearsome	11.9437
47	19	Bradford	13.0805
47	20	UNK-INITC-KNOWNLC	5.73927
47	21	.	1.01753
48	1	A	4.01633
48	2	clear	8.13859
48	3	and	5.17392
48	4	joyous	10.9764
48	5	day	6.0273
48	6	it	5.71001
48	7	was	2.0873
48	8	and	7.7203
48	9	out	7.19055
48	10	on	4.50416
48	11	the	0.963796
48	12	wide	9.14642
48	13	open	8.32835
48	14	sea	8.46111
48	15	,	3.34451
48	16	thousands	9.36565
48	17	upon	13.7112
48	18	thousands	7.58996
48	19	of	0.196801
48	20	sparkling	11.2144
48	21	water	5.12674
48	22	drops	11.5749
48	23	,	2.34609
48	24	excited	13.7027
48	25	by	0.670594
48	26	getting	10.4875
48	27	to	4.2841
48	28	play	6.52308
48	29	in	3.33061
48	30	the	1.49087
48	31	ocean	5.58832
48	32	,	4.00602
48	33	danced	12.4375
48	34	all	6.83873
48	35	around	4.33556
48	36	.	3.03197
49	1	One	5.35875
49	2	of	1.72725
49	3	these	3.42681
49	4	was	5.45522
49	5	a	2.88305
49	6	merry	11.8738
49	7	little	8.45733
49	8	fellow	8.66254
49	9	named	5.88072
49	10	Aqua	15.9394
49	11	,	2.38175
49	12	who	2.52743
49	13	danced	9.5666
49	14	on	3.15959
49	15	the	1.22471
49	16	silver	7.75346
49	17	backs	11.9368
49	18	of	1.17753
49	19	the	1.4839
49	20	fishes	14.1781
49	21	as	5.56744
49	22	they	4.92864
49	23	plunged	8.0369
49	24	up	5.33454
49	25	and	5.2756
49	26	down	0.822807
49	27	in	2.29902
49	28	the	1.57745
49	29	waves	11.3197
49	30	,	4.57645
49	31	and	5.47168
49	32	,	4.53661
49	33	no	7.22737
49	34	matter	2.88591
49	35	how	1.4348
49	36	high	6.92609
49	37	he	2.35888
49	38	sprung	13.4956
49	39	,	1.7844
49	40	he	4.86889
49	41	always	7.48949
49	42	came	4.86008
49	43	down	3.75714
49	44	again	5.3525
49	45	into	6.41877
49	46	his	2.54104
49	47	mother	5.9589
49	48	's	1.5753
49	49	lap	5.84461
49	50	.	10.1129
50	1	His	5.94875
50	2	mother	5.22981
50	3	,	1.57039
50	4	you	7.69929
50	5	know	3.27217
50	6	,	0.132248
50	7	was	2.45208
50	8	the	3.00105
50	9	ocean	10.5608
50	10	,	2.89602
50	11	and	3.9094
50	12	very	8.1324
50	13	beautiful	5.79864
50	14	she	7.76893
50	15	looked	5.83554
50	16	that	6.60113
50	17	summer	10.1044
50	18	day	6.56956
50	19	in	2.98149
50	20	her	4.09968
50	21	dark	7.56688
50	22	blue	5.54305
50	23	dress	5.15927
50	24	and	4.08903
50	25	white	7.2341
50	26	UNK-LC-s	5.44628
50	27	.	0.286111
51	1	By	5.80564
51	2	and	7.19562
51	3	by	7.13042
51	4	,	7.01599
51	5	the	2.49753
51	6	happy	11.1544
51	7	water	8.42241
51	8	drop	9.73201
51	9	tired	13.7689
51	10	of	0.564772
51	11	his	5.41063
51	12	play	8.55784
51	13	,	1.95381
51	14	and	2.16223
51	15	looking	10.9489
51	16	up	5.40668
51	17	to	1.82136
51	18	the	2.17616
51	19	clear	8.74252
51	20	sky	9.8338
51	21	above	10.6469
51	22	him	5.20948
51	23	,	3.18215
51	24	thought	10.1037
51	25	he	3.29516
51	26	would	2.88882
51	27	like	3.52784
51	28	to	0.422523
51	29	have	4.24063
51	30	a	1.73384
51	31	sail	12.3344
51	32	on	3.6008
51	33	one	5.45799
51	34	of	1.68366
51	35	the	0.744028
51	36	white	7.2919
51	37	,	3.45271
51	38	UNK-LC-DASH	2.75337
51	39	clouds	9.38081
51	40	,	3.70362
51	41	instead	7.05876
51	42	of	0.0246771
51	43	spending	7.51602
51	44	his	2.9773
51	45	whole	6.23542
51	46	life	3.71756
51	47	in	2.70494
51	48	the	1.35029
51	49	ocean	6.28967
51	50	.	11.0897
52	1	Of	6.50286
52	2	the	1.27242
52	3	sky	13.9649
52	4	,	0.691909
52	5	little	7.76001
52	6	Aqua	16.2572
52	7	had	4.46958
52	8	always	6.38738
52	9	been	0.948401
52	10	afraid	8.92402
52	11	,	3.0736
52	12	but	2.47922
52	13	he	3.03458
52	14	decided	5.9515
52	15	to	0.584784
52	16	finally	9.60105
52	17	face	6.74809
52	18	his	3.05411
52	19	demons	12.0444
52	20	and	2.90387
52	21	suggested	7.74815
52	22	a	3.63205
52	23	solution	8.1135
52	24	involving	7.93165
52	25	the	1.57552
52	26	sun	7.87316
52	27	carrying	9.78539
52	28	him	4.06801
52	29	up	3.70322
52	30	to	2.36126
52	31	the	1.97256
52	32	sky	5.66016
52	33	would	7.03553
52	34	be	0.889743
52	35	ideal	8.88272
52	36	.	0.376342
53	1	The	1.78328
53	2	sun	9.97652
53	3	understood	11.8021
53	4	Aqua	16.6735
53	5	's	2.58379
53	6	request	8.47545
53	7	came	7.72127
53	8	from	1.52958
53	9	his	4.73265
53	10	heart	5.886
53	11	,	2.14714
53	12	so	6.57725
53	13	he	3.00352
53	14	acquiesced	11.3218
53	15	and	4.14725
53	16	also	6.59995
53	17	took	4.27399
53	18	ever	11.1752
53	19	so	5.56703
53	20	many	3.33588
53	21	other	5.90683
53	22	drops	9.67162
53	23	,	3.98415
53	24	so	5.4518
53	25	that	0.727991
53	26	Aqua	16.0456
53	27	might	4.49802
53	28	not	3.36543
53	29	be	1.0739
53	30	UNK-LC	8.49408
53	31	on	4.16906
53	32	the	1.42354
53	33	way	4.81672
53	34	.	3.75591
54	1	It	4.03517
54	2	was	2.4868
54	3	only	5.71021
54	4	the	2.41668
54	5	sun	9.53177
54	6	that	2.85837
54	7	knew	8.83828
54	8	this	5.17582
54	9	,	3.84238
54	10	however	5.04934
54	11	,	1.30106
54	12	for	3.46723
54	13	all	4.63281
54	14	the	1.46024
54	15	other	4.39373
54	16	drops	10.4937
54	17	had	11.7008
54	18	been	3.08596
54	19	changed	6.77154
54	20	into	5.27853
54	21	fine	9.99023
54	22	mist	11.8872
54	23	or	5.70448
54	24	vapor	11.8784
54	25	and	4.09545
54	26	Aqua	15.1235
54	27	could	13.2642
54	28	not	6.22761
54	29	see	6.50637
54	30	them	4.72272
54	31	.	1.41793
55	1	Do	8.20922
55	2	you	1.68831
55	3	know	2.62846
55	4	what	2.08054
55	5	vapor	15.2652
55	6	is	1.87467
55	7	?	1.27751
55	8	If	14.8031
55	9	you	1.37511
55	10	breathe	9.09667
55	11	into	3.41984
55	12	the	1.75456
55	13	air	5.71591
55	14	,	2.63839
55	15	when	5.26983
55	16	it	2.93966
55	17	is	2.23413
55	18	cold	9.42202
55	19	enough	6.45284
55	20	,	2.76613
55	21	you	2.88966
55	22	will	3.03059
55	23	see	3.97492
55	24	it	2.65099
55	25	coming	4.92429
55	26	out	2.77421
55	27	of	0.759716
55	28	your	2.79049
55	29	mouth	4.86106
55	30	thick	13.233
55	31	and	2.55264
55	32	fast	5.50238
55	33	like	7.36852
55	34	steam	12.3192
55	35	.	1.07232
56	1	When	5.65426
56	2	the	1.71313
56	3	vapor	11.8226
56	4	is	2.3022
56	5	quite	8.43544
56	6	near	7.77203
56	7	the	5.07035
56	8	earth	7.85684
56	9	,	0.868366
56	10	we	3.65957
56	11	call	7.05455
56	12	it	1.91014
56	13	UNK-LC	6.76536
56	14	'	6.02284
56	15	.	1.56518
57	1	Into	12.1374
57	2	vapor	15.3747
57	3	the	5.92491
57	4	water	8.04734
57	5	drops	8.42268
57	6	that	6.25717
57	7	danced	14.1922
57	8	in	2.43127
57	9	the	1.26802
57	10	ocean	6.74373
57	11	had	5.43803
57	12	been	1.33597
57	13	changed	6.31323
57	14	,	2.80313
57	15	because	4.2132
57	16	in	5.20633
57	17	their	4.86538
57	18	own	3.24049
57	19	shape	6.82079
57	20	they	3.56951
57	21	were	1.72339
57	22	too	4.93297
57	23	heavy	4.97362
57	24	for	2.94163
57	25	the	1.96046
57	26	UNK-LC-s	6.54974
57	27	that	3.58875
57	28	the	4.02992
57	29	sun	5.92856
57	30	let	10.0575
57	31	out	5.85025
57	32	to	4.42858
57	33	carry	6.419
57	34	.	7.26666
58	1	Higher	8.88026
58	2	and	5.87881
58	3	higher	4.00675
58	4	they	15.6796
58	5	sailed	12.5255
58	6	,	3.9553
58	7	and	2.39775
58	8	though	7.18565
58	9	it	4.88393
58	10	was	2.74484
58	11	grand	13.5101
58	12	,	3.39313
58	13	Aqua	17.6352
58	14	and	3.06456
58	15	his	6.87199
58	16	friends	4.31968
58	17	were	3.07097
58	18	like	7.66115
58	19	fish	9.71054
58	20	out	7.60151
58	21	of	0.341182
58	22	water	6.07606
58	23	,	2.29977
58	24	so	5.3087
58	25	they	2.57352
58	26	grew	6.81993
58	27	quite	7.55432
58	28	dizzy	9.08092
58	29	.	0.701418
59	1	They	4.79915
59	2	enjoyed	9.47435
59	3	looking	8.48943
59	4	down	5.5671
59	5	on	3.34582
59	6	the	1.24234
59	7	world	5.39772
59	8	below	12.2671
59	9	,	2.91371
59	10	while	3.47105
59	11	the	1.96237
59	12	wind	8.1621
59	13	scattered	12.228
59	14	them	7.37073
59	15	across	5.25799
59	16	the	0.754723
59	17	four	9.10251
59	18	corners	6.32883
59	19	of	1.02465
59	20	the	0.787177
59	21	earth	6.27941
59	22	,	2.94376
59	23	but	6.53619
59	24	after	6.15642
59	25	a	2.18919
59	26	while	4.94505
59	27	it	6.79922
59	28	grew	5.30136
59	29	nearly	6.97742
59	30	time	14.6877
59	31	for	2.87849
59	32	the	1.83487
59	33	sun	6.23863
59	34	to	1.93448
59	35	go	3.90637
59	36	to	2.30216
59	37	bed	6.20308
59	38	.	9.22708
60	1	He	3.7457
60	2	became	6.28146
60	3	very	6.77627
60	4	red	11.0938
60	5	in	2.49079
60	6	the	1.66661
60	7	face	4.76323
60	8	,	3.64058
60	9	and	2.10006
60	10	began	7.22717
60	11	to	1.74023
60	12	sink	8.85915
60	13	lower	8.72844
60	14	and	3.55136
60	15	lower	4.64144
60	16	,	3.18993
60	17	until	6.88759
60	18	suddenly	10.0956
60	19	he	1.67703
60	20	went	3.5457
60	21	clear	7.73617
60	22	out	6.26997
60	23	of	0.195929
60	24	sight	5.30414
60	25	!	7.2513
60	26	Poor	19.6155
60	27	little	9.01995
60	28	Aqua	14.8035
60	29	,	3.96628
60	30	frightened	11.8326
60	31	by	1.42388
60	32	the	1.72121
60	33	impending	8.8636
60	34	cold	7.33152
60	35	and	5.65765
60	36	darkness	10.988
60	37	,	1.38359
60	38	wished	12.9056
60	39	he	4.72606
60	40	could	3.27177
60	41	sleep	7.14734
60	42	not	7.06965
60	43	in	2.36446
60	44	the	1.42335
60	45	sky	5.16541
60	46	,	2.48538
60	47	but	2.04315
60	48	somewhere	9.20982
60	49	closer	10.4449
60	50	to	0.371906
60	51	earth	9.14966
60	52	.	0.658953
61	1	Then	6.62786
61	2	Aqua	16.5758
61	3	heard	8.94216
61	4	the	2.80706
61	5	wind	9.31241
61	6	blow	8.57548
61	7	and	5.17019
61	8	UNK-LC-ed	4.49656
61	9	that	5.74769
61	10	maybe	10.3503
61	11	the	2.47473
61	12	wind	7.2995
61	13	could	4.12974
61	14	take	4.59653
61	15	him	4.5001
61	16	back	3.67317
61	17	down	5.18373
61	18	to	2.63192
61	19	the	1.89462
61	20	ocean	6.43417
61	21	.	0.823899
62	1	Indeed	6.34798
62	2	,	0.0177146
62	3	the	1.77352
62	4	wind	9.75086
62	5	took	6.73669
62	6	pity	12.0415
62	7	on	3.49346
62	8	him	5.85308
62	9	and	2.94808
62	10	fanned	9.69964
62	11	him	3.32117
62	12	,	3.82638
62	13	together	8.35822
62	14	with	0.759309
62	15	all	5.12425
62	16	of	1.98423
62	17	his	1.51776
62	18	brothers	7.22473
62	19	and	2.50922
62	20	sisters	2.26338
62	21	,	2.02248
62	22	into	5.49697
62	23	a	1.34916
62	24	heavy	7.78759
62	25	gray	6.87228
62	26	cloud	8.59984
62	27	,	3.03817
62	28	after	5.71605
62	29	which	4.23158
62	30	he	1.22821
62	31	blew	7.70855
62	32	them	6.20486
62	33	apart	6.41912
62	34	and	3.24107
62	35	told	5.62444
62	36	them	3.09919
62	37	to	1.88166
62	38	hurry	9.67388
62	39	down	4.98194
62	40	,	4.42214
62	41	fast	8.51143
62	42	and	3.15404
62	43	furious	6.30304
62	44	to	6.941
62	45	the	2.69767
62	46	earth	7.57243
62	47	,	2.41797
62	48	so	5.70779
62	49	they	3.08837
62	50	could	2.03614
62	51	have	3.33399
62	52	a	2.52249
62	53	fighting	10.1521
62	54	chance	4.62011
62	55	of	2.63155
62	56	reaching	5.97379
62	57	the	1.97243
62	58	ocean	6.91804
62	59	.	10.8974
63	1	Down	10.8512
63	2	they	8.30606
63	3	went	5.35198
63	4	,	5.57749
63	5	rolling	9.27934
63	6	over	4.3377
63	7	each	6.3296
63	8	other	2.05828
63	9	until	6.88225
63	10	with	6.96545
63	11	a	1.88858
63	12	patter	14.694
63	13	and	3.61478
63	14	clatter	13.5209
63	15	and	4.86533
63	16	UNK-LC-er	6.71702
63	17	they	6.68402
63	18	touched	9.54344
63	19	the	4.8298
63	20	ground	6.86567
63	21	,	3.93915
63	22	and	3.97885
63	23	all	6.61048
63	24	the	1.64442
63	25	people	5.17345
63	26	that	4.9528
63	27	the	4.4402
63	28	UNK-LC-s	6.0442
63	29	fell	7.16316
63	30	on	3.85945
63	31	cried	14.0127
63	32	,	4.07724
63	33	UNK-CAPS	9.78852
63	34	's	6.11331
63	35	raining	14.7004
63	36	'	6.30685
63	37	,	3.8483
63	38	and	3.78641
63	39	took	7.557
63	40	out	4.70152
63	41	their	3.96965
63	42	umbrellas	12.7058
63	43	.	1.19357
64	1	Some	5.1082
64	2	of	2.17425
64	3	the	0.721961
64	4	drops	11.5526
64	5	that	4.08242
64	6	were	2.47508
64	7	the	4.68726
64	8	most	3.47554
64	9	fortunate	7.76499
64	10	,	4.98298
64	11	including	3.69437
64	12	Aqua	14.4469
64	13	,	1.78867
64	14	fell	7.48062
64	15	on	3.48357
64	16	a	2.32939
64	17	mountainside	10.8617
64	18	,	1.93961
64	19	and	2.616
64	20	down	8.84375
64	21	the	2.40323
64	22	rocky	9.81089
64	23	cliff	9.20553
64	24	they	4.20249
64	25	ran	5.47243
64	26	.	3.4245
65	1	Together	9.03465
65	2	they	4.63018
65	3	plunged	10.9601
65	4	into	2.9122
65	5	a	1.87171
65	6	mountain	9.29381
65	7	brook	16.3197
65	8	,	1.92833
65	9	which	2.68483
65	10	came	5.87056
65	11	UNK-LC-ing	9.73525
65	12	and	4.16959
65	13	dashing	10.2369
65	14	along	7.03361
65	15	,	4.02398
65	16	leaping	10.0027
65	17	over	4.273
65	18	rocks	10.2874
65	19	and	1.91089
65	20	rushing	12.5201
65	21	down	9.35183
65	22	the	4.59971
65	23	hillside	8.66244
65	24	,	3.37757
65	25	until	7.67178
65	26	in	5.50606
65	27	the	1.91846
65	28	valley	8.53974
65	29	below	7.7512
65	30	they	9.81807
65	31	heard	5.10714
65	32	the	4.53182
65	33	strangest	10.329
65	34	UNK-LC-ing	8.72719
65	35	noise	9.60759
65	36	.	7.74447
66	1	The	1.78328
66	2	little	9.81141
66	3	water	6.4054
66	4	drops	8.31526
66	5	were	5.1751
66	6	then	6.3577
66	7	able	7.67281
66	8	to	0.0388109
66	9	make	3.47814
66	10	out	6.53934
66	11	a	2.50002
66	12	flour	12.0997
66	13	mill	5.37822
66	14	that	2.44315
66	15	was	2.76797
66	16	standing	9.82663
66	17	on	2.74753
66	18	the	1.13563
66	19	bank	9.22726
66	20	.	1.97435
67	1	Inside	9.75789
67	2	the	1.25069
67	3	mill	8.60057
67	4	,	0.293342
67	5	the	1.69756
67	6	water	6.64116
67	7	drops	8.57705
67	8	saw	13.1743
67	9	two	5.40016
67	10	great	7.79924
67	11	stones	8.19912
67	12	,	1.84567
67	13	which	2.90337
67	14	the	4.04259
67	15	big	7.07958
67	16	wheel	7.98678
67	17	kept	7.75431
67	18	whizzing	12.2752
67	19	round	9.85941
67	20	and	4.0343
67	21	round	10.8445
67	22	.	1.07555
68	1	The	1.78328
68	2	stones	12.7895
68	3	,	2.86214
68	4	smoothed	13.5643
68	5	by	2.18698
68	6	the	1.62122
68	7	spinning	12.0539
68	8	,	1.77856
68	9	were	2.60976
68	10	busy	9.89689
68	11	grinding	11.4934
68	12	the	3.90823
68	13	wheat	8.02598
68	14	into	4.13483
68	15	flour	10.4204
68	16	and	2.67689
68	17	the	4.85467
68	18	corn	5.16829
68	19	into	7.62503
68	20	golden	11.5604
68	21	meal	9.10532
68	22	.	0.701901
69	1	But	3.2912
69	2	what	5.53828
69	3	giant	10.8891
69	4	do	4.64944
69	5	you	2.34843
69	6	suppose	7.13271
69	7	it	2.78823
69	8	was	3.40633
69	9	who	9.78755
69	10	could	4.68505
69	11	turn	5.75007
69	12	and	6.21578
69	13	swing	9.42039
69	14	that	5.62383
69	15	tremendous	11.6985
69	16	wheel	10.5771
69	17	?	0.94657
69	18	No	16.1917
69	19	giant	15.6173
69	20	at	7.76234
69	21	all	2.19415
69	22	.	2.2299
70	1	It	4.03517
70	2	was	2.4868
70	3	just	5.69266
70	4	our	7.63256
70	5	tiny	9.17724
70	6	little	8.04204
70	7	water	6.24896
70	8	drops	12.6737
70	9	,	1.99326
70	10	who	7.30027
70	11	sprang	9.56451
70	12	on	4.26864
70	13	it	4.08726
70	14	by	4.36701
70	15	hundreds	9.45916
70	16	and	6.49636
70	17	thousands	2.66023
70	18	,	4.44995
70	19	and	3.77248
70	20	whirled	15.1738
70	21	it	4.22573
70	22	over	4.83995
70	23	and	6.96063
70	24	over	4.37039
70	25	.	0.582277
71	1	It	4.03517
71	2	was	2.4868
71	3	lucky	10.1452
71	4	for	3.05089
71	5	the	1.66569
71	6	water	9.00402
71	7	drops	11.9732
71	8	that	4.16604
71	9	the	2.89013
71	10	brook	17.6617
71	11	where	10.888
71	12	they	3.62037
71	13	were	1.9167
71	14	swimming	8.47273
71	15	next	7.59295
71	16	emptied	14.5532
71	17	into	9.96196
71	18	a	2.21837
71	19	beautiful	7.34817
71	20	pond	7.01813
71	21	where	6.88711
71	22	ducks	8.9088
71	23	and	2.0314
71	24	geese	9.44144
71	25	were	1.63939
71	26	living	5.52482
71	27	peacefully	10.2405
71	28	.	2.59972
72	1	Aqua	13.8272
72	2	liked	9.39792
72	3	to	1.74686
72	4	play	5.43695
72	5	hide-and-seek	13.1801
72	6	in	2.01383
72	7	this	4.68556
72	8	pond	9.48914
72	9	,	1.17747
72	10	and	1.29144
72	11	it	2.50192
72	12	was	1.71319
72	13	his	5.58997
72	14	brother	7.75293
72	15	water	13.5347
72	16	drop	13.3188
72	17	who	9.51204
72	18	he	4.21598
72	19	fooled	12.0063
72	20	by	5.25043
72	21	swimming	8.52356
72	22	to	7.24999
72	23	a	2.25215
72	24	big	5.5834
72	25	pool	4.68161
72	26	of	1.06575
72	27	water	5.61862
72	28	and	3.47141
72	29	pretending	13.4921
72	30	to	5.99314
72	31	hide	7.75625
72	32	there	6.59247
72	33	,	4.62508
72	34	but	5.73395
72	35	then	5.02592
72	36	sneaking	10.6711
72	37	under	6.10118
72	38	a	2.427
72	39	rock	6.5083
72	40	into	7.97321
72	41	an	3.38165
72	42	obscured	15.6466
72	43	little	8.17014
72	44	puddle	11.703
72	45	.	1.21661
73	1	His	5.94875
73	2	brother	5.81075
73	3	had	4.44103
73	4	blatantly	11.9524
73	5	peaked	11.6496
73	6	and	3.01522
73	7	even	7.4093
73	8	followed	7.76228
73	9	Aqua	16.966
73	10	as	4.60742
73	11	he	2.77827
73	12	entered	5.77496
73	13	the	1.52783
73	14	big	7.98679
73	15	pool	7.6214
73	16	of	0.942404
73	17	water	6.89271
73	18	,	3.79394
73	19	so	6.74631
73	20	when	7.75661
73	21	he	0.621689
73	22	searched	9.35209
73	23	there	6.41675
73	24	and	3.37103
73	25	could	6.1258
73	26	not	3.69988
73	27	find	4.19562
73	28	him	3.42719
73	29	,	4.44383
73	30	he	5.38655
73	31	was	2.74145
73	32	extremely	8.09493
73	33	surprised	5.91659
73	34	and	4.85048
73	35	gave	8.03513
73	36	up	2.36011
73	37	.	3.90286
74	1	Aqua	13.8272
74	2	liked	9.39792
74	3	this	4.18027
74	4	pond	12.4614
74	5	where	8.81274
74	6	he	2.74437
74	7	could	4.63602
74	8	play	5.39815
74	9	all	5.87558
74	10	day	6.60173
74	11	,	3.01953
74	12	so	3.87358
74	13	he	1.70753
74	14	stayed	7.42947
74	15	a	3.58133
74	16	good	4.78633
74	17	while	9.89389
74	18	,	3.29091
74	19	sailing	9.93023
74	20	up	3.89588
74	21	and	4.11406
74	22	down	1.55946
74	23	,	3.5453
74	24	taking	5.49099
74	25	the	2.71024
74	26	ducks	9.18804
74	27	'	4.29515
74	28	backs	7.20717
74	29	for	4.99519
74	30	ships	11.9548
74	31	and	1.51425
74	32	the	5.853
74	33	frogs	11.0743
74	34	for	5.1343
74	35	horses	8.86219
74	36	,	2.1398
74	37	but	5.14639
74	38	after	7.75483
74	39	a	2.07329
74	40	time	5.84807
74	41	he	4.00061
74	42	tired	10.6907
74	43	of	0.697037
74	44	the	2.55591
74	45	dull	9.94869
74	46	life	5.42061
74	47	,	2.70908
74	48	and	2.85576
74	49	he	6.29503
74	50	and	6.73806
74	51	his	5.28859
74	52	brothers	7.31393
74	53	floated	11.3384
74	54	under	5.82796
74	55	a	2.41172
74	56	bridge	8.69068
74	57	for	4.27633
74	58	a	2.07748
74	59	long	4.46669
74	60	distance	5.60587
74	61	,	3.46081
74	62	until	7.66463
74	63	they	2.98332
74	64	saw	4.49097
74	65	another	6.50266
74	66	brook	15.034
74	67	tumbling	13.7656
74	68	down	6.29581
74	69	a	2.6407
74	70	hillside	7.25185
74	71	.	0.767264
75	1	UNK-CAPS	6.29689
75	2	,	3.68235
75	3	let	10.4823
75	4	's	2.4211
75	5	join	7.72823
75	6	hands	9.39483
75	7	!	7.01795
75	8	'	4.45001
75	9	cried	13.6204
75	10	Aqua	14.8982
75	11	and	4.09871
75	12	because	8.34827
75	13	the	2.60321
75	14	water	7.41129
75	15	drops	8.19718
75	16	were	5.95579
75	17	all	6.17331
75	18	together	8.3654
75	19	,	1.04475
75	20	overcoming	12.3608
75	21	the	1.45348
75	22	brook	16.8619
75	23	was	4.41913
75	24	child	12.4582
75	25	's	2.83038
75	26	play	5.87633
75	27	.	1.10477
76	1	It	4.03517
76	2	was	2.4868
76	3	by	7.44349
76	4	the	1.72497
76	5	help	7.40761
76	6	of	0.114258
76	7	Aqua	14.0094
76	8	and	3.2033
76	9	his	6.50017
76	10	brothers	5.86034
76	11	that	3.85739
76	12	the	2.50987
76	13	UNK-LC-ing	9.22721
76	14	river	10.0937
76	15	was	1.49715
76	16	able	6.34873
76	17	to	0.0163806
76	18	float	8.89662
76	19	heavy	10.2069
76	20	ships	8.86086
76	21	,	2.56135
76	22	though	5.32104
76	23	not	6.30579
76	24	so	4.90193
76	25	long	3.24887
76	26	ago	5.50682
76	27	it	8.80663
76	28	was	1.82265
76	29	only	6.03129
76	30	a	1.69421
76	31	little	5.22736
76	32	stream	9.54507
76	33	.	1.33255
77	1	As	4.46737
77	2	the	2.56959
77	3	river	8.55001
77	4	grew	4.14983
77	5	wider	9.36082
77	6	and	4.13983
77	7	he	12.6012
77	8	could	4.17641
77	9	almost	6.71967
77	10	see	5.04004
77	11	the	2.3676
77	12	ocean	8.14021
77	13	,	1.90543
77	14	Aqua	16.9385
77	15	realized	9.37338
77	16	his	4.4733
77	17	journey	8.20269
77	18	was	1.84414
77	19	almost	5.81054
77	20	over	4.25515
77	21	and	4.73663
77	22	he	2.27052
77	23	had	2.56867
77	24	come	5.40863
77	25	full	9.34542
77	26	circle	6.22831
77	27	.	1.22658
78	1	Back	9.17897
78	2	in	0.446782
78	3	the	1.30735
78	4	ocean	8.10425
78	5	,	0.246546
78	6	he	2.80056
78	7	felt	7.42373
78	8	right	6.86135
78	9	at	3.81152
78	10	home	4.70159
78	11	.	1.3219
79	1	For	4.75786
79	2	him	6.7475
79	3	,	0.198326
79	4	this	4.8629
79	5	was	3.21027
79	6	the	2.03134
79	7	safest	8.10353
79	8	,	4.35794
79	9	sweetest	13.2186
79	10	place	5.86474
79	11	in	1.82657
79	12	the	1.01458
79	13	whole	7.03825
79	14	wide	9.84301
79	15	world	5.13415
79	16	.	0.84649
80	1	During	6.66814
80	2	the	0.53075
80	3	warm	12.5742
80	4	summer	4.79581
80	5	evenings	11.6305
80	6	,	0.692729
80	7	if	6.61899
80	8	you	2.60466
80	9	take	5.36491
80	10	a	2.02407
80	11	walk	6.91773
80	12	on	2.86575
80	13	the	1.39909
80	14	sea	7.7326
80	15	beach	8.86606
80	16	,	0.50157
80	17	you	2.60998
80	18	will	2.64226
80	19	hear	5.10811
80	20	the	2.43538
80	21	gentle	10.2234
80	22	rippling	13.2235
80	23	UNK-LC	6.10641
80	24	of	1.50106
80	25	the	1.72367
80	26	waves	10.7635
80	27	and	4.03904
80	28	some	5.64213
80	29	say	9.12244
80	30	that	3.55324
80	31	it	4.0801
80	32	must	5.61652
80	33	be	1.40977
80	34	the	3.96589
80	35	gurgling	16.7316
80	36	voices	9.62055
80	37	of	0.990169
80	38	Aqua	14.147
80	39	and	1.95172
80	40	his	8.01624
80	41	brother	5.84541
80	42	water	13.614
80	43	drops	14.6106
80	44	telling	12.5474
80	45	each	5.94706
80	46	other	1.33116
80	47	about	3.94311
80	48	their	4.04703
80	49	wonderful	8.79811
80	50	journey	7.22568
80	51	around	7.41699
80	52	the	0.902648
80	53	world	3.12817
80	54	.	5.76391
81	1	It	4.03517
81	2	was	2.4868
81	3	cold	10.6831
81	4	and	2.79714
81	5	nearly	7.66546
81	6	dark	7.15554
81	7	on	4.26934
81	8	the	1.11584
81	9	last	6.69584
81	10	evening	6.12564
81	11	of	1.65263
81	12	the	1.12603
81	13	old	6.89704
81	14	year	4.33928
81	15	,	2.0018
81	16	and	5.34645
81	17	the	3.33776
81	18	snow	9.33558
81	19	was	4.22223
81	20	falling	6.47635
81	21	fast	6.43792
81	22	and	2.65641
81	23	furious	6.53843
81	24	.	0.646052
82	1	A	4.01633
82	2	little	5.91653
82	3	girl	4.26895
82	4	no	7.35375
82	5	one	6.7979
82	6	sheltered	12.2815
82	7	from	3.16619
82	8	the	1.71
82	9	UNK-LC	4.82898
82	10	air	8.60489
82	11	roamed	14.4059
82	12	through	4.25198
82	13	the	1.25009
82	14	streets	5.06044
82	15	with	4.32779
82	16	a	1.3856
82	17	bare	7.1542
82	18	head	6.75277
82	19	and	4.53331
82	20	naked	10.7251
82	21	feet	7.32912
82	22	,	3.02771
82	23	looking	7.30352
82	24	as	5.73523
82	25	poor	9.37701
82	26	as	1.11084
82	27	a	2.76328
82	28	church	7.69362
82	29	mouse	11.5717
82	30	.	1.24644
83	1	It	4.03517
83	2	's	1.99868
83	3	true	4.8643
83	4	she	7.98759
83	5	had	4.62659
83	6	on	6.66109
83	7	a	2.43899
83	8	pair	7.14091
83	9	of	0.29741
83	10	slippers	11.7402
83	11	her	7.8519
83	12	mother	5.54363
83	13	had	3.58512
83	14	once	6.66564
83	15	given	5.61222
83	16	her	4.71542
83	17	when	7.6951
83	18	she	0.829979
83	19	left	3.65406
83	20	home	6.80189
83	21	,	3.66776
83	22	but	5.55911
83	23	they	6.4914
83	24	were	2.17785
83	25	as	6.41636
83	26	much	6.67137
83	27	use	13.7717
83	28	to	3.45813
83	29	her	4.40524
83	30	as	3.33321
83	31	a	2.36378
83	32	chocolate	9.5105
83	33	teapot	13.0673
83	34	.	1.28641
